label,method,uri,query_string,body_truncated,headers_raw,source_ip,timestamp,host,user_agent
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=29,sectionId=29,csrfToken=abc123def456&sectionId=29&title%5Ben_US%5D=Perspectives&title%5Bfr_CA%5D=Conference+Papers&abbrev%5Ben_US%5D=ART&abbrev%5Bfr_CA%5D=PER&policy%5Ben_US%5D=&path=section29&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.28,2026-06-12T11:35:38+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=7,sectionId=7,csrfToken=abc123def456&sectionId=7&title%5Ben_US%5D=Research+Notes&title%5Bfr_CA%5D=Letters+to+the+Editor&abbrev%5Ben_US%5D=PER&abbrev%5Bfr_CA%5D=COM&policy%5Ben_US%5D=&path=section7&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.33,2026-06-12T11:24:26+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=33&wasNew=&submissionId=63&stageId=3,queryId=33&wasNew=&submissionId=63&stageId=3,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Editorials&comment=%3Cp%3EPlease+revise+section+2+and+add+references.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.37,2026-06-12T14:46:22+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=22,sectionId=22,csrfToken=abc123def456&sectionId=22&title%5Ben_US%5D=Research+Notes&title%5Bfr_CA%5D=Letters+to+the+Editor&abbrev%5Ben_US%5D=CS&abbrev%5Bfr_CA%5D=TR&policy%5Ben_US%5D=&path=section22&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.55,2026-06-12T09:24:04+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=5,sectionId=5,csrfToken=abc123def456&sectionId=5&title%5Ben_US%5D=Research+Notes&title%5Bfr_CA%5D=Reviews&abbrev%5Ben_US%5D=SR&abbrev%5Bfr_CA%5D=RN&policy%5Ben_US%5D=&path=section5&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.28,2026-06-12T09:05:16+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=24&wasNew=&submissionId=6&stageId=3,queryId=24&wasNew=&submissionId=6&stageId=3,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Short+Communications&comment=%3Cp%3ECould+you+upload+the+figures+in+higher+resolution%3F%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.42,2026-06-12T09:22:50+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/issues/future-issue-grid/fetch-grid?submissionId=20,submissionId=20,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.30,2026-06-12T14:05:46+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/fetch-grid?submissionId=23,submissionId=23,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.46,2026-06-12T10:36:41+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=11&wasNew=&submissionId=14&stageId=4,queryId=11&wasNew=&submissionId=14&stageId=4,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Special+Issue&comment=%3Cp%3EPlease+revise+section+2+and+add+references.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.32,2026-06-12T11:15:31+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/users/user-grid/fetch-grid?submissionId=30,submissionId=30,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.21,2026-06-12T13:11:23+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/users/user-grid/fetch-grid?submissionId=36,submissionId=36,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.37,2026-06-12T10:45:28+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.21,2026-06-12T12:11:46+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=12&wasNew=&submissionId=75&stageId=3,queryId=12&wasNew=&submissionId=75&stageId=3,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Book+Reviews&comment=%3Cp%3EPlease+revise+section+2+and+add+references.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.42,2026-06-12T10:02:59+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/issues/future-issue-grid/fetch-grid?submissionId=66,submissionId=66,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.44,2026-06-12T11:51:18+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=17,sectionId=17,csrfToken=abc123def456&sectionId=17&title%5Ben_US%5D=Reviews&title%5Bfr_CA%5D=Clinical+Studies&abbrev%5Ben_US%5D=ART&abbrev%5Bfr_CA%5D=CP&policy%5Ben_US%5D=&path=section17&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.43,2026-06-12T14:14:53+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=22,sectionId=22,csrfToken=abc123def456&sectionId=22&title%5Ben_US%5D=Original+Research&title%5Bfr_CA%5D=Book+Reviews&abbrev%5Ben_US%5D=PER&abbrev%5Bfr_CA%5D=CP&policy%5Ben_US%5D=&path=section22&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.46,2026-06-12T12:55:32+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/users/user-grid/fetch-grid?submissionId=71,submissionId=71,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.32,2026-06-12T11:58:08+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportIssues?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.45,2026-06-12T12:49:37+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=20,sectionId=20,csrfToken=abc123def456&sectionId=20&title%5Ben_US%5D=Perspectives&title%5Bfr_CA%5D=Commentaries&abbrev%5Ben_US%5D=CLI&abbrev%5Bfr_CA%5D=OR&policy%5Ben_US%5D=&path=section20&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.48,2026-06-12T13:59:14+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.25,2026-06-12T13:01:28+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.35,2026-06-12T11:34:59+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=52&wasNew=&submissionId=26&stageId=2,queryId=52&wasNew=&submissionId=26&stageId=2,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Reviews&comment=%3Cp%3EPlease+revise+section+2+and+add+references.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.50,2026-06-12T11:49:31+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.56,2026-06-12T14:33:50+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportIssues?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.35,2026-06-12T10:46:11+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.34,2026-06-12T10:20:35+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.55,2026-06-12T10:36:03+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=30,sectionId=30,csrfToken=abc123def456&sectionId=30&title%5Ben_US%5D=Research+Notes&title%5Bfr_CA%5D=Technical+Reports&abbrev%5Ben_US%5D=CP&abbrev%5Bfr_CA%5D=OR&policy%5Ben_US%5D=&path=section30&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.59,2026-06-12T11:16:05+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/issues/future-issue-grid/fetch-grid?submissionId=58,submissionId=58,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.50,2026-06-12T13:35:40+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=49&wasNew=&submissionId=32&stageId=3,queryId=49&wasNew=&submissionId=32&stageId=3,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Short+Communications&comment=%3Cp%3EThe+abstract+should+be+shortened+to+250+words.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.48,2026-06-12T13:05:47+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/exportSubmissions?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.41,2026-06-12T09:42:18+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.34,2026-06-12T11:54:36+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.46,2026-06-12T12:29:11+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/issues/future-issue-grid/fetch-grid?submissionId=60,submissionId=60,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.23,2026-06-12T12:42:36+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/submissions/unassigned/unassigned-grid/fetch-grid?submissionId=75,submissionId=75,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.56,2026-06-12T10:52:57+00:00,ojs.local,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Safari/537.36"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.44,2026-06-12T12:27:44+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/downloadExportFile?tab=import,tab=import,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.34,2026-06-12T12:48:50+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/$$$call$$$/grid/submissions/unassigned/unassigned-grid/fetch-grid?submissionId=4,submissionId=4,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.41,2026-06-12T11:29:03+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,GET,/index.php/publicknowledge/management/importexport/plugin/NativeImportExportPlugin/index?tab=export,tab=export,,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36\r\nAccept: text/html,application/json",10.34.100.59,2026-06-12T12:40:48+00:00,ojs.local,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Safari/537.36"
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/settings/sections/section-grid/update-section?sectionId=26,sectionId=26,csrfToken=abc123def456&sectionId=26&title%5Ben_US%5D=Articles&title%5Bfr_CA%5D=Editorials&abbrev%5Ben_US%5D=CLI&abbrev%5Bfr_CA%5D=RN&policy%5Ben_US%5D=&path=section26&wordCount=500&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0\r\nAccept: text/html,application/json",10.34.100.31,2026-06-12T13:51:42+00:00,ojs.local,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0
normal,POST,/index.php/publicknowledge/$$$call$$$/grid/queries/queries-grid/update-query?queryId=25&wasNew=&submissionId=42&stageId=2,queryId=25&wasNew=&submissionId=42&stageId=2,csrfToken=abc123def456&users%5B%5D=32&users%5B%5D=5&subject=Original+Research&comment=%3Cp%3EThe+abstract+should+be+shortened+to+250+words.%3C%2Fp%3E&submitFormButton=Save,"Host: ojs.local\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15\r\nAccept: text/html,application/json",10.34.100.44,2026-06-12T09:27:27+00:00,ojs.local,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15"
